,strike_dip_rakes,source_mechanisms,depths,noise_types,stfs,durations,velocity_model,cluster_assignments,source_mech_cat
2409,"[(242.89602908845362, 84.23638821155214, -56.75446785736824), (341.60595305863467, 33.68482915168376, -169.5680519424703)]",DC,20000,,boxcar,7,crust2_m5_hardtop_16Hz,1,1
2410,"[(271.08014494669, 52.72834857837766, 104.03951641179538), (68.64355576224062, 39.46595644240634, 72.31910562257153)]",DC,20000,,boxcar,4,crust2_m5_hardtop_16Hz,2,1
2411,"[(285.8278242518994, 41.32623615839033, -124.0294792904874), (147.78938566452678, 56.82067397764323, -63.79857711246909)]",DC,20000,,boxcar,6,crust2_m5_hardtop_16Hz,1,1
2412,"[(229.67937337377268, 70.14291402776193, 63.159032065836136), (105.80790449048374, 32.94302596563467, 141.34518134600143)]",DC,20000,,boxcar,8,crust2_m5_hardtop_16Hz,1,1
2413,"[(320.0303159135614, 32.405261503548964, -112.38154765272633), (166.0309352343483, 60.29503330687492, -76.4124915903899)]",DC,20000,,boxcar,7,crust2_m5_hardtop_16Hz,1,1
2414,"[(41.41217458741992, 61.45944134189113, 142.3611253192716), (151.6388673727175, 57.55621278763561, 34.481895957646366)]",DC,20000,,boxcar,3,crust2_m5_hardtop_16Hz,1,1
2415,"[(92.74694460217425, 77.08703887501959, 116.10154626980871), (207.26605470624213, 28.918849765386945, 27.52440260441375)]",DC,20000,,boxcar,5,crust2_m5_hardtop_16Hz,1,1
2416,"[(301.4050560200172, 75.36325710087668, 86.26478730299577), (135.89107586474492, 15.095732739444788, 104.00614352875442)]",DC,20000,,boxcar,10,crust2_m5_hardtop_16Hz,0,1
2417,"[(157.09269377272943, 88.92010233837999, -81.45509597590689), (254.2421565662832, 8.612369286819854, -172.76985905312307)]",DC,20000,,boxcar,5,crust2_m5_hardtop_16Hz,2,1
2418,"[(39.34432796965969, 51.72315734806681, 111.64240775906208), (186.7035094595739, 43.13997622790056, 64.94926939038537)]",DC,20000,,boxcar,9,crust2_m5_hardtop_16Hz,0,1
2419,"[(228.65922728561708, 74.07160510285087, -133.91404623836016), (122.74949704351619, 46.15400359619289, -22.366165213875746)]",DC,20000,,boxcar,6,crust2_m5_hardtop_16Hz,2,1
2420,"[(202.682164783679, 86.07085538229221, -88.16326242518971), (357.60295077904095, 4.336645239321304, -115.01620539570935)]",DC,20000,,boxcar,8,crust2_m5_hardtop_16Hz,1,1
2421,"[(173.97141832536747, 53.67464911407808, -91.12840464182919), (355.87586227802024, 36.34046029666005, -88.46575292346549)]",DC,20000,,boxcar,1,crust2_m5_hardtop_16Hz,1,1
2422,"[(307.1495363362586, 64.50869226587714, 114.19548934344527), (80.9155530523401, 34.5779454094529, 49.31743020676786)]",DC,20000,,boxcar,10,crust2_m5_hardtop_16Hz,0,1
2423,"[(219.39423402679594, 61.820676932330876, 129.9247696917241), (338.8297517724574, 47.46880060210433, 39.85364440470759)]",DC,20000,,boxcar,8,crust2_m5_hardtop_16Hz,1,1
2424,"[(287.54722568209564, 64.99082618320031, -7.150282085695093), (20.583050055113713, 83.52314876883558, -154.8190147543749)]",DC,20000,,boxcar,2,crust2_m5_hardtop_16Hz,1,1
2425,"[(72.34699009820415, 45.88392743919673, -33.26705018408125), (186.89263589451448, 66.80788688711705, -130.77211137035997)]",DC,20000,,boxcar,10,crust2_m5_hardtop_16Hz,1,1
2426,"[(231.53470368540943, 82.91025223511703, 172.86752078545686), (322.419527495029, 82.92233563044516, 7.144468948106884)]",DC,20000,,boxcar,1,crust2_m5_hardtop_16Hz,1,1
2427,"[(270.90838174772875, 33.757596552447254, -31.684511631224574), (28.07392394087128, 73.03026508848808, -119.62913708225562)]",DC,20000,,boxcar,6,crust2_m5_hardtop_16Hz,2,1
2428,"[(265.589495253024, 65.14522515622774, 9.226627586412869), (171.6835493544039, 81.63442511547474, 154.85946004135965)]",DC,20000,,boxcar,5,crust2_m5_hardtop_16Hz,2,1
2429,"[(46.077359091724006, 86.02645491578197, -67.26274055343654), (145.46654266854412, 23.063696684532108, -169.8115655572915)]",DC,20000,,boxcar,2,crust2_m5_hardtop_16Hz,1,1
2430,"[(236.12780467726088, 61.48296927904211, 63.58824295538548), (102.25937028513945, 38.09772123933525, 129.30630248504204)]",DC,20000,,boxcar,2,crust2_m5_hardtop_16Hz,1,1
2431,"[(149.58355198011787, 56.96331005261149, -80.90137889751585), (313.2130215814905, 34.12929822476902, -103.66704387213903)]",DC,20000,,boxcar,5,crust2_m5_hardtop_16Hz,1,1
2432,"[(55.776204911608026, 15.570715717310915, 141.26370007856025), (183.4713060826136, 80.33047820178797, 77.73695305485484)]",DC,20000,,boxcar,5,crust2_m5_hardtop_16Hz,1,1
2433,"[(97.61367339058096, 58.99862949331961, -144.41815777921664), (347.38488740113365, 60.082750561141765, -36.45872367113147)]",DC,20000,,boxcar,6,crust2_m5_hardtop_16Hz,2,1
2434,"[(130.7866006095404, 69.5316902016135, -60.909665687323056), (252.93666371361536, 35.046715048094306, -142.485965694088)]",DC,20000,,boxcar,2,crust2_m5_hardtop_16Hz,1,1
2435,"[(111.75280469649894, 78.3687614463765, -125.39618466526488), (5.912276795049452, 37.019816874523485, -19.563591392823827)]",DC,20000,,boxcar,1,crust2_m5_hardtop_16Hz,1,1
2436,"[(62.751709667160114, 52.67544213408274, -47.70376558708919), (186.43259402410217, 53.970626362770666, -131.43182856548586)]",DC,20000,,boxcar,7,crust2_m5_hardtop_16Hz,1,1
2437,"[(103.50310112392036, 49.93548346385492, 85.29843405691676), (290.7846246990377, 40.29321015757929, 95.56646072409465)]",DC,20000,,boxcar,2,crust2_m5_hardtop_16Hz,1,1
2438,"[(138.54980815425145, 61.971128562201535, -144.85611610491063), (30.2455525831026, 59.461554610299146, -33.065473924863234)]",DC,20000,,boxcar,1,crust2_m5_hardtop_16Hz,1,1
2439,"[(124.373426831952, 75.01782575033211, -49.66797511475347), (231.3083630810856, 42.574939763248366, -157.5355131176391)]",DC,20000,,boxcar,1,crust2_m5_hardtop_16Hz,1,1
2440,"[(27.93537610784051, 64.42151122354845, -69.10284648672368), (166.44815643499973, 32.57754794306844, -126.69313375869028)]",DC,20000,,boxcar,8,crust2_m5_hardtop_16Hz,1,1
2441,"[(124.58782105338868, 82.98978880707979, 112.78568975069618), (230.78849550113864, 23.784653873764473, 17.614962983173676)]",DC,20000,,boxcar,10,crust2_m5_hardtop_16Hz,0,1
2442,"[(235.59757559603784, 48.24251647866659, -39.61303432880026), (354.4611764811379, 61.599611610635826, -130.79083579746626)]",DC,20000,,boxcar,7,crust2_m5_hardtop_16Hz,0,1
2443,"[(77.48290959681717, 47.51950573759521, 36.63907634967117), (320.8140813009667, 63.8882134167132, 131.22731585090332)]",DC,20000,,boxcar,6,crust2_m5_hardtop_16Hz,2,1
2444,"[(97.49841714599143, 88.03294829174573, -173.5919315695737), (7.27754094356513, 83.59572345557831, -1.9794088892477508)]",DC,20000,,boxcar,9,crust2_m5_hardtop_16Hz,2,1
2445,"[(140.43962086250173, 79.39368299358553, -111.23113417478461), (25.089405092491116, 23.623017298265314, -27.343611970420724)]",DC,20000,,boxcar,8,crust2_m5_hardtop_16Hz,1,1
2446,"[(245.79994136910588, 46.16274468136335, 13.248286212085524), (146.5384242834592, 80.4851319067142, 135.3902909813086)]",DC,20000,,boxcar,8,crust2_m5_hardtop_16Hz,0,1
2447,"[(32.508460310739636, 49.529742848173136, -85.29603123787922), (205.28324543473462, 40.69593540660279, -95.49037407356508)]",DC,20000,,boxcar,10,crust2_m5_hardtop_16Hz,0,1
2448,"[(295.1071239657475, 64.37348434716374, 16.60101277497733), (197.7597701851523, 75.0722278314594, 153.40959930355248)]",DC,20000,,boxcar,9,crust2_m5_hardtop_16Hz,0,1
2449,"[(309.50695556285945, 52.346201172471545, 44.15004131728734), (188.83783112725249, 56.532635215261045, 132.92002511573648)]",DC,20000,,boxcar,8,crust2_m5_hardtop_16Hz,1,1
2450,"[(250.90580791340946, 61.76111574933589, 160.47579710252606), (350.42994609905486, 72.87671167737177, 29.67598923727923)]",DC,20000,,boxcar,1,crust2_m5_hardtop_16Hz,1,1
2451,"[(310.33062830103745, 78.43995444211971, -99.49016254167756), (170.16495036706326, 14.91543512253258, -51.128490166852266)]",DC,20000,,boxcar,3,crust2_m5_hardtop_16Hz,1,1
2452,"[(296.31815404877204, 65.23738312466931, -50.96893622634537), (53.64245138015391, 45.139892833047874, -143.7779580952294)]",DC,20000,,boxcar,6,crust2_m5_hardtop_16Hz,0,1
2453,"[(317.79570348548333, 84.26781953082968, -86.87649940857743), (109.14538189298506, 6.525455562101922, -118.49390652782952)]",DC,20000,,boxcar,10,crust2_m5_hardtop_16Hz,0,1
2454,"[(244.15415582783905, 68.76225940079651, 4.5651170172961875), (152.49744781522094, 85.74551312163584, 158.7007175765005)]",DC,20000,,boxcar,5,crust2_m5_hardtop_16Hz,2,1
2455,"[(141.6428187208471, 34.4943304156426, -129.7561929795698), (6.908937606701465, 64.19084421216898, -66.27747916499015)]",DC,20000,,boxcar,10,crust2_m5_hardtop_16Hz,0,1
2456,"[(289.583630277847, 28.93513952855421, -160.4869397321595), (182.35299360668668, 80.69986613762511, -62.476947300990034)]",DC,20000,,boxcar,9,crust2_m5_hardtop_16Hz,0,1
2457,"[(264.928423212717, 78.47029735858887, -142.32576640503876), (166.1547266871522, 53.21324564953846, -14.452277202618827)]",DC,20000,,boxcar,1,crust2_m5_hardtop_16Hz,1,1
2458,"[(116.1254632419151, 63.7546021198495, 103.84711283447886), (266.9897667500994, 29.443349593235723, 64.10734955464936)]",DC,20000,,boxcar,4,crust2_m5_hardtop_16Hz,1,1
2459,"[(224.9608884851495, 59.821078726466354, -53.77842955210418), (349.42319730242343, 45.78182431250004, -135.45877127314998)]",DC,20000,,boxcar,10,crust2_m5_hardtop_16Hz,1,1
2460,"[(192.25531284405784, 76.76020987943721, -83.80332872363294), (346.89084463053956, 14.594668364951819, -114.6446159458799)]",DC,20000,,boxcar,4,crust2_m5_hardtop_16Hz,1,1
2461,"[(157.63706329830964, 85.90018818107366, -80.77327612260447), (271.3922000719805, 10.089365310019089, -155.91389756743027)]",DC,20000,,boxcar,10,crust2_m5_hardtop_16Hz,0,1
2462,"[(319.44468640245486, 42.37737299553025, 60.73239442912796), (176.63043417033316, 53.98688460583379, 114.03989962441715)]",DC,20000,,boxcar,6,crust2_m5_hardtop_16Hz,1,1
2463,"[(66.01896162148007, 71.09090040160639, -178.51918863297814), (335.53898288406066, 88.5991186254693, -18.914967663280166)]",DC,20000,,boxcar,2,crust2_m5_hardtop_16Hz,1,1
2464,"[(84.9218781667528, 53.53639231389188, 20.635804586086703), (342.3063429978382, 73.53476126037181, 141.70388016107938)]",DC,20000,,boxcar,7,crust2_m5_hardtop_16Hz,0,1
2465,"[(27.835181164969725, 64.81570310814755, 94.9215257622669), (196.39552349897025, 25.62984849351293, 79.66036824935077)]",DC,20000,,boxcar,5,crust2_m5_hardtop_16Hz,2,1
2466,"[(299.47900415455985, 37.283335665453926, 178.6719380614476), (30.535745674488147, 89.19556277339943, 52.72408303350469)]",DC,20000,,boxcar,8,crust2_m5_hardtop_16Hz,1,1
2467,"[(116.68883587313006, 41.46241930499846, 76.14898823464867), (314.90131318670564, 49.99346581121307, 101.94325677637866)]",DC,20000,,boxcar,3,crust2_m5_hardtop_16Hz,1,1
2468,"[(335.0721872021994, 75.85778933142187, 108.1082503171244), (101.83789724702005, 22.82937207176168, 39.0305297262852)]",DC,20000,,boxcar,1,crust2_m5_hardtop_16Hz,1,1
2469,"[(292.6173467363594, 55.27234960129666, -114.49503857011933), (151.26983851972136, 41.59131967553952, -59.11372619710316)]",DC,20000,,boxcar,8,crust2_m5_hardtop_16Hz,1,1
2470,"[(89.60834606831322, 70.48204706485087, -148.57625389467444), (348.0712318408564, 60.56708522914656, -22.557767576137604)]",DC,20000,,boxcar,6,crust2_m5_hardtop_16Hz,2,1
2471,"[(124.52428458385506, 64.4492607251389, 44.949070972384256), (11.230272945671691, 50.40274854655825, 145.9616399758879)]",DC,20000,,boxcar,4,crust2_m5_hardtop_16Hz,1,1
2472,"[(108.28405980395955, 48.45078723184137, 156.03276371794053), (214.7121814663907, 72.30167993502985, 44.12408953684696)]",DC,20000,,boxcar,5,crust2_m5_hardtop_16Hz,2,1
2473,"[(65.8320542152472, 64.85899764834065, -87.57257882373136), (240.133863051396, 25.250330942897534, -95.1568333497771)]",DC,20000,,boxcar,2,crust2_m5_hardtop_16Hz,1,1
2474,"[(68.97043714912054, 73.24771960344289, -67.40884659539479), (193.6823346571367, 27.86076142463036, -141.91893965177778)]",DC,20000,,boxcar,7,crust2_m5_hardtop_16Hz,0,1
2475,"[(275.86874422203607, 58.050597610518196, 97.71124811039031), (81.51574289271413, 32.770807009454245, 77.85754302620667)]",DC,20000,,boxcar,3,crust2_m5_hardtop_16Hz,1,1
2476,"[(118.78901037144385, 84.44008498697906, -3.236761480541095), (209.10294007343512, 86.77848220565203, -174.43125711889334)]",DC,20000,,boxcar,8,crust2_m5_hardtop_16Hz,1,1
2477,"[(52.005479123450314, 81.35273753076059, 37.210956716610916), (315.49234235358045, 53.28199797839014, 169.18920694153718)]",DC,20000,,boxcar,4,crust2_m5_hardtop_16Hz,1,1
2478,"[(80.89194465976516, 43.6902786739581, 25.313387837217345), (332.0108903365036, 72.82162267357842, 130.81294540747544)]",DC,20000,,boxcar,9,crust2_m5_hardtop_16Hz,0,1
2479,"[(128.4612936067187, 77.02509619448928, 4.7905462872997875), (37.38331357988485, 85.33203844969019, 166.98115837898456)]",DC,20000,,boxcar,2,crust2_m5_hardtop_16Hz,1,1
2480,"[(284.3266943480073, 78.625642184153, -75.41504187770765), (51.486987404458844, 18.419639997133345, -141.3794154120279)]",DC,20000,,boxcar,9,crust2_m5_hardtop_16Hz,0,1
2481,"[(266.00738617379284, 83.55641097902739, -0.8984810435368256), (356.10822630838567, 89.10719527561214, -173.55562529817692)]",DC,20000,,boxcar,1,crust2_m5_hardtop_16Hz,1,1
2482,"[(309.7645899456771, 85.77585926784839, 0.39439844493238674), (219.7355387331226, 89.60667294312239, 175.7757595513147)]",DC,20000,,boxcar,8,crust2_m5_hardtop_16Hz,1,1
2483,"[(242.97298351531668, 66.51522200282963, 102.0162470226537), (34.86505414841766, 26.224487535978174, 64.39858393801467)]",DC,20000,,boxcar,9,crust2_m5_hardtop_16Hz,0,1
2484,"[(85.4754842039834, 76.56832561739168, -105.10200994011085), (314.75464159194655, 20.106416207900565, -42.50937551596958)]",DC,20000,,boxcar,9,crust2_m5_hardtop_16Hz,0,1
2485,"[(109.85626046104277, 51.57191463578484, 152.8702893409858), (217.52089435382123, 69.06979765921766, 41.716094235460815)]",DC,20000,,boxcar,4,crust2_m5_hardtop_16Hz,2,1
2486,"[(57.66699734774676, 65.33006242153091, 155.67793736296514), (158.3504291457579, 68.0205992796832, 26.750396656681087)]",DC,20000,,boxcar,4,crust2_m5_hardtop_16Hz,1,1
2487,"[(257.4841094283299, 56.33088748953776, -10.720054713736653), (353.4756620815198, 81.09434765682323, -145.86388231337818)]",DC,20000,,boxcar,1,crust2_m5_hardtop_16Hz,1,1
2488,"[(117.34532818817274, 88.39014199178911, -86.68667365782049), (233.23114690546865, 3.6833252001326935, -154.06761744592905)]",DC,20000,,boxcar,4,crust2_m5_hardtop_16Hz,2,1
2489,"[(315.59881557624834, 51.33573518162577, -141.2338355956987), (198.95546553327972, 60.73133267875435, -45.740518745616534)]",DC,20000,,boxcar,9,crust2_m5_hardtop_16Hz,0,1
2490,"[(171.7280234531386, 65.62615396825571, 92.16597693443296), (346.4916967916745, 24.46404145687342, 85.23150980727895)]",DC,20000,,boxcar,6,crust2_m5_hardtop_16Hz,1,1
2491,"[(120.89553308387048, 52.72182101691618, -99.32826779086957), (316.06926342124905, 38.262512270294806, -77.97883807273)]",DC,20000,,boxcar,6,crust2_m5_hardtop_16Hz,1,1
2492,"[(174.69090199053056, 75.27907607357523, 93.31896584596454), (341.83535678120313, 15.08236127451696, 77.57330237462577)]",DC,20000,,boxcar,2,crust2_m5_hardtop_16Hz,1,1
2493,"[(253.52494662333496, 49.13830748404986, 132.45560444533146), (19.092905417263882, 56.08295606138298, 52.0344952898293)]",DC,20000,,boxcar,10,crust2_m5_hardtop_16Hz,0,1
2494,"[(164.03723333227606, 75.92714682696418, 87.60308269089522), (353.8048035590006, 14.271453882600207, 99.47167632184168)]",DC,20000,,boxcar,8,crust2_m5_hardtop_16Hz,1,1
2495,"[(12.93348408827774, 52.24412915212285, -72.03629003696287), (165.0317057524355, 41.228653856999124, -111.71435648334406)]",DC,20000,,boxcar,9,crust2_m5_hardtop_16Hz,0,1
2496,"[(236.01054128985407, 66.71348147563225, -89.77320439755489), (55.436869772052454, 23.287561431375455, -90.52693853079893)]",DC,20000,,boxcar,2,crust2_m5_hardtop_16Hz,1,1
2497,"[(56.05009204551876, 81.59962419215871, 166.26010622913796), (148.0958599901952, 76.41036065865258, 8.644156804561375)]",DC,20000,,boxcar,8,crust2_m5_hardtop_16Hz,1,1
2498,"[(148.99366785799978, 50.92768789903027, -100.97189900505686), (346.09080724879385, 40.34501893893767, -76.80643768425973)]",DC,20000,,boxcar,10,crust2_m5_hardtop_16Hz,1,1
2499,"[(299.4068543035927, 57.89369423059374, 35.44894114177106), (188.68044936855077, 60.57541720982065, 142.39556015193907)]",DC,20000,,boxcar,10,crust2_m5_hardtop_16Hz,1,1
2500,"[(37.81538099117487, 74.484493380754, 72.09273495536934), (268.19625227058646, 23.526015036585594, 137.92165480515263)]",DC,20000,,boxcar,9,crust2_m5_hardtop_16Hz,0,1
2501,"[(134.1704840248043, 58.958561169558834, -130.56803883038594), (13.109591308390403, 49.39424546662054, -42.78169501433425)]",DC,20000,,boxcar,1,crust2_m5_hardtop_16Hz,1,1
2502,"[(60.86006993518677, 59.45346912126634, -109.6651306928143), (275.9728792868118, 35.80755486940758, -60.30640015330623)]",DC,20000,,boxcar,8,crust2_m5_hardtop_16Hz,0,1
2503,"[(286.3176530404376, 78.01170529721175, 66.64406404632813), (170.62970927054224, 26.098778694882835, 151.82551763522972)]",DC,20000,,boxcar,8,crust2_m5_hardtop_16Hz,1,1
2504,"[(68.11540917852182, 37.89254413140624, 144.32774531992496), (187.64664170890157, 69.012808503383, 57.697291514576065)]",DC,20000,,boxcar,5,crust2_m5_hardtop_16Hz,1,1
2505,"[(337.0975532979093, 57.492775738082486, 89.85944169714706), (157.3591015926937, 32.50749481369389, 90.22056965249367)]",DC,20000,,boxcar,1,crust2_m5_hardtop_16Hz,1,1
2506,"[(26.215190573307403, 83.08169895160566, -113.97547801807443), (281.05991876667696, 24.896928116572845, -16.62596144268341)]",DC,20000,,boxcar,1,crust2_m5_hardtop_16Hz,1,1
2507,"[(246.47415702217677, 82.30822623753396, -146.57957332349912), (151.42676094645114, 56.91910000539697, -9.191641956228002)]",DC,20000,,boxcar,1,crust2_m5_hardtop_16Hz,1,1
2508,"[(272.15415857601033, 80.24610944121238, 117.15430226968596), (20.432363238200857, 28.727152458692807, 20.639173466986648)]",DC,20000,,boxcar,9,crust2_m5_hardtop_16Hz,0,1
2509,"[(307.6000571450715, 77.14594099646811, -134.97527205164027), (205.04731806792438, 46.39489453795324, -17.892378038668365)]",DC,20000,,boxcar,1,crust2_m5_hardtop_16Hz,1,1
2510,"[(270.2135700177632, 84.47820015867339, -14.619713557875668), (1.651389606397951, 75.44962766370595, -174.2946346239457)]",DC,20000,,boxcar,3,crust2_m5_hardtop_16Hz,1,1
2511,"[(66.43510045427868, 61.332208621798365, 123.66237119029027), (192.20218198722657, 43.08933833456661, 44.60741907904592)]",DC,20000,,boxcar,4,crust2_m5_hardtop_16Hz,1,1
2512,"[(328.87455689837253, 64.25410443287298, -116.48720979447941), (197.79523565612533, 36.275306874507145, -47.23676674101657)]",DC,20000,,boxcar,6,crust2_m5_hardtop_16Hz,0,1
2513,"[(75.20303160796257, 64.00119389374059, -24.321813520498264), (176.40961008841057, 68.27314177536027, -151.84393665799936)]",DC,20000,,boxcar,10,crust2_m5_hardtop_16Hz,0,1
2514,"[(124.57924409044719, 55.99057325751967, -140.31488832479323), (9.682349890720701, 58.039263112528474, -41.243984788868865)]",DC,20000,,boxcar,1,crust2_m5_hardtop_16Hz,1,1
2515,"[(113.6526759861033, 74.4659692141141, -64.00564943090532), (232.42961789440082, 30.00243653816304, -147.61661665565373)]",DC,20000,,boxcar,7,crust2_m5_hardtop_16Hz,0,1
2516,"[(347.4808284990549, 81.71521125938457, -82.66167713474273), (125.69223292767592, 11.050450826459356, -131.256396184606)]",DC,20000,,boxcar,6,crust2_m5_hardtop_16Hz,2,1
2517,"[(109.63780979023132, 65.0216301715991, 146.44889055386815), (215.28220625216386, 59.93468653932721, 29.20421415448421)]",DC,20000,,boxcar,1,crust2_m5_hardtop_16Hz,1,1
2518,"[(113.3689221252247, 59.185917005169706, 41.68062425998299), (358.8516202500196, 55.17264310798185, 141.3887634862519)]",DC,20000,,boxcar,4,crust2_m5_hardtop_16Hz,1,1
2519,"[(67.23434403465427, 87.15078865139965, -43.20458006836659), (159.90731657761637, 46.861906630979064, -176.09399228255538)]",DC,20000,,boxcar,4,crust2_m5_hardtop_16Hz,2,1
